,UID,cloudProdID,productID,shortID,colorNum,title,subtitle,category,type,currency,fullPrice,currentPrice,sale,TopColor,channel,short_description,rating,customizable,ExtendedSizing,inStock,ComingSoon,BestSeller,Excluded,GiftCard,Jersey,Launch,MemberExclusive,NBA,NFL,Sustainable,label,prebuildId,prod_url,color-ID,color-Description,color-FullPrice,color-CurrentPrice,color-Discount,color-BestSeller,color-InStock,color-MemberExclusive,color-New,color-Label,color-Image-url
379,d9fa37a0-3061-5bef-8af8-86f76cb2bdf3d9fa37a0-3061-5bef-8af8-86f76cb2bdf3,d9fa37a0-3061-5bef-8af8-86f76cb2bdf3,6ecb146d-4a3f-4a01-9eaa-afdc47974c21,afdc47974c21,1,Nike SuperRep Go 3 Flyknit Next Nature,Women's Workout Shoes,hiit,FOOTWEAR,USD,105,105.0,False,Desert Berry/Barely Rose/Elemental Pink/Sail,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","The new Nike SuperRep Go 3 Flyknit is a radical design story rooted in innovation. Made with at least 20% recycled content by weight, the zoned Flyknit construction wraps your foot in 360 degrees of comfort and support. A finely ground, reclaimed foam midsole gives you responsive cushioning for high-impact training. The lightweight, packable design lets you keep them close, no matter where your next workout takes you.",4.4,False,False,True,False,False,False,False,False,False,False,False,False,True,IN_STOCK,,https://www.nike.com/t/superrep-go-3-flyknit-next-nature-womens-workout-shoes-hSZBdX/DH3393-600,d9fa37a0-3061-5bef-8af8-86f76cb2bdf3,Desert Berry/Barely Rose/Elemental Pink/Sail,105,105.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/36153704-7708-4cf1-9492-958ed1cf5e4c/image.jpg"
380,d9fa37a0-3061-5bef-8af8-86f76cb2bdf38b9b0fa7-8b06-57b4-8720-0c577b3d4cc1,d9fa37a0-3061-5bef-8af8-86f76cb2bdf3,6ecb146d-4a3f-4a01-9eaa-afdc47974c21,afdc47974c21,2,Nike SuperRep Go 3 Flyknit Next Nature,Women's Workout Shoes,hiit,FOOTWEAR,USD,105,105.0,False,Desert Berry/Barely Rose/Elemental Pink/Sail,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","The new Nike SuperRep Go 3 Flyknit is a radical design story rooted in innovation. Made with at least 20% recycled content by weight, the zoned Flyknit construction wraps your foot in 360 degrees of comfort and support. A finely ground, reclaimed foam midsole gives you responsive cushioning for high-impact training. The lightweight, packable design lets you keep them close, no matter where your next workout takes you.",4.4,False,False,True,False,False,False,False,False,False,False,False,False,True,IN_STOCK,,https://www.nike.com/t/superrep-go-3-flyknit-next-nature-womens-workout-shoes-hSZBdX/DH3393-600,8b9b0fa7-8b06-57b4-8720-0c577b3d4cc1,Black/White/Metallic Silver,105,68.97,True,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/4f86671c-ff9b-4a1b-9907-7d5cae3d89a8/image.jpg"
381,d9fa37a0-3061-5bef-8af8-86f76cb2bdf36ba67ff4-9a8e-5fdc-924c-de9c6e92366f,d9fa37a0-3061-5bef-8af8-86f76cb2bdf3,6ecb146d-4a3f-4a01-9eaa-afdc47974c21,afdc47974c21,3,Nike SuperRep Go 3 Flyknit Next Nature,Women's Workout Shoes,hiit,FOOTWEAR,USD,105,105.0,False,Desert Berry/Barely Rose/Elemental Pink/Sail,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","The new Nike SuperRep Go 3 Flyknit is a radical design story rooted in innovation. Made with at least 20% recycled content by weight, the zoned Flyknit construction wraps your foot in 360 degrees of comfort and support. A finely ground, reclaimed foam midsole gives you responsive cushioning for high-impact training. The lightweight, packable design lets you keep them close, no matter where your next workout takes you.",4.4,False,False,True,False,False,False,False,False,False,False,False,False,True,IN_STOCK,,https://www.nike.com/t/superrep-go-3-flyknit-next-nature-womens-workout-shoes-hSZBdX/DH3393-600,6ba67ff4-9a8e-5fdc-924c-de9c6e92366f,Football Grey/Cobalt Bliss/Hyper Royal/Summit White,100,60.97,True,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/70d6a38b-7b2a-485b-bdbe-7d8d7b9837cb/image.jpg"
382,d9fa37a0-3061-5bef-8af8-86f76cb2bdf37c4a8289-7b0f-5579-970f-013f45f405df,d9fa37a0-3061-5bef-8af8-86f76cb2bdf3,6ecb146d-4a3f-4a01-9eaa-afdc47974c21,afdc47974c21,4,Nike SuperRep Go 3 Flyknit Next Nature,Women's Workout Shoes,hiit,FOOTWEAR,USD,105,105.0,False,Desert Berry/Barely Rose/Elemental Pink/Sail,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","The new Nike SuperRep Go 3 Flyknit is a radical design story rooted in innovation. Made with at least 20% recycled content by weight, the zoned Flyknit construction wraps your foot in 360 degrees of comfort and support. A finely ground, reclaimed foam midsole gives you responsive cushioning for high-impact training. The lightweight, packable design lets you keep them close, no matter where your next workout takes you.",4.4,False,False,True,False,False,False,False,False,False,False,False,False,True,IN_STOCK,,https://www.nike.com/t/superrep-go-3-flyknit-next-nature-womens-workout-shoes-hSZBdX/DH3393-600,7c4a8289-7b0f-5579-970f-013f45f405df,Volt/White/Rush Fuchsia/Black,100,65.97,True,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/a616a3ff-ee18-4997-93bf-f8a8362f19e3/image.jpg"
383,f803062c-b619-5a7e-addb-756ad0ae59e9f803062c-b619-5a7e-addb-756ad0ae59e9,f803062c-b619-5a7e-addb-756ad0ae59e9,fac0c6dc-60c4-3ca4-9f53-a60308cb1528,a60308cb1528,1,Nike Legend Essential 2,Women's Workout Shoes,hiit,FOOTWEAR,USD,65,65.0,False,Black/Off Noir,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","The Nike Legend Essential 2 comes equipped with a flat, stable heel, flexibility under the toes and side-to-side support. With tons of grip, you’re ready to lift, HIIT, conquer a class or get stronger at the machines.",4.2,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/legend-essential-2-womens-workout-shoes-LnSrgb/CQ9545-002,f803062c-b619-5a7e-addb-756ad0ae59e9,Black/Off Noir,65,65.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/144ef24f-c581-4c5a-bfa3-14ac46caf9e9/image.jpg"
384,f803062c-b619-5a7e-addb-756ad0ae59e948424a4c-6c60-5361-afe2-8aff6469d652,f803062c-b619-5a7e-addb-756ad0ae59e9,fac0c6dc-60c4-3ca4-9f53-a60308cb1528,a60308cb1528,2,Nike Legend Essential 2,Women's Workout Shoes,hiit,FOOTWEAR,USD,65,65.0,False,Black/Off Noir,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","The Nike Legend Essential 2 comes equipped with a flat, stable heel, flexibility under the toes and side-to-side support. With tons of grip, you’re ready to lift, HIIT, conquer a class or get stronger at the machines.",4.2,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/legend-essential-2-womens-workout-shoes-LnSrgb/CQ9545-002,48424a4c-6c60-5361-afe2-8aff6469d652,Black/Cave Purple/Lilac/Hyper Pink,65,54.97,True,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/4396c276-b06f-4084-85b6-1ba7eb3018e5/image.jpg"
385,f803062c-b619-5a7e-addb-756ad0ae59e9090d3562-7c07-505a-945f-c473e9d62448,f803062c-b619-5a7e-addb-756ad0ae59e9,fac0c6dc-60c4-3ca4-9f53-a60308cb1528,a60308cb1528,3,Nike Legend Essential 2,Women's Workout Shoes,hiit,FOOTWEAR,USD,65,65.0,False,Black/Off Noir,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","The Nike Legend Essential 2 comes equipped with a flat, stable heel, flexibility under the toes and side-to-side support. With tons of grip, you’re ready to lift, HIIT, conquer a class or get stronger at the machines.",4.2,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/legend-essential-2-womens-workout-shoes-LnSrgb/CQ9545-002,090d3562-7c07-505a-945f-c473e9d62448,White/Mint Foam/Black/Metallic Silver,65,54.97,True,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/208103b9-94c6-4ef0-9917-27d74e0e52ff/image.jpg"
386,f803062c-b619-5a7e-addb-756ad0ae59e9fe0b53a1-ceb4-5421-bb8b-bd754a401612,f803062c-b619-5a7e-addb-756ad0ae59e9,fac0c6dc-60c4-3ca4-9f53-a60308cb1528,a60308cb1528,4,Nike Legend Essential 2,Women's Workout Shoes,hiit,FOOTWEAR,USD,65,65.0,False,Black/Off Noir,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","The Nike Legend Essential 2 comes equipped with a flat, stable heel, flexibility under the toes and side-to-side support. With tons of grip, you’re ready to lift, HIIT, conquer a class or get stronger at the machines.",4.2,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/legend-essential-2-womens-workout-shoes-LnSrgb/CQ9545-002,fe0b53a1-ceb4-5421-bb8b-bd754a401612,Black/Pure Platinum/White,65,65.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/eacd9775-1eef-4187-b98d-969022e361f2/image.jpg"
387,f803062c-b619-5a7e-addb-756ad0ae59e91b81e152-2314-5e5a-87c6-f17e608a4a6c,f803062c-b619-5a7e-addb-756ad0ae59e9,fac0c6dc-60c4-3ca4-9f53-a60308cb1528,a60308cb1528,5,Nike Legend Essential 2,Women's Workout Shoes,hiit,FOOTWEAR,USD,65,65.0,False,Black/Off Noir,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","The Nike Legend Essential 2 comes equipped with a flat, stable heel, flexibility under the toes and side-to-side support. With tons of grip, you’re ready to lift, HIIT, conquer a class or get stronger at the machines.",4.2,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/legend-essential-2-womens-workout-shoes-LnSrgb/CQ9545-002,1b81e152-2314-5e5a-87c6-f17e608a4a6c,Venice/White/Blackened Blue/Rush Pink,60,60.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/b9919531-139b-4b00-b53c-567f5c2c95dd/image.jpg"
388,f803062c-b619-5a7e-addb-756ad0ae59e997f65264-7039-51e3-8747-d0cc9630db67,f803062c-b619-5a7e-addb-756ad0ae59e9,fac0c6dc-60c4-3ca4-9f53-a60308cb1528,a60308cb1528,6,Nike Legend Essential 2,Women's Workout Shoes,hiit,FOOTWEAR,USD,65,65.0,False,Black/Off Noir,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","The Nike Legend Essential 2 comes equipped with a flat, stable heel, flexibility under the toes and side-to-side support. With tons of grip, you’re ready to lift, HIIT, conquer a class or get stronger at the machines.",4.2,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/legend-essential-2-womens-workout-shoes-LnSrgb/CQ9545-002,97f65264-7039-51e3-8747-d0cc9630db67,White/Aura/Phantom/Worn Blue,65,65.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/58f273fa-5a9d-4e04-b4a3-cea955e95ac8/image.jpg"
389,35c82d0a-aae9-5bd3-9f92-811fc9f1822735c82d0a-aae9-5bd3-9f92-811fc9f18227,35c82d0a-aae9-5bd3-9f92-811fc9f18227,c4d8291f-2480-3a2d-a1a2-127e5addd148,127e5addd148,1,Nike Flex Control 4,Men's Workout Shoes,hiit,FOOTWEAR,USD,70,64.97,True,Black/Dark Smoke Grey/Smoke Grey/White,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","Emphasizing lightweight comfort and stability, the Nike Flex Control 4 is tailored to explosive workouts. Its lightweight, flexible upper has a midfoot strap for stability, while the sole has deep flex grooves to let your foot move naturally.",4.5,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/flex-control-4-mens-workout-shoes-14Z62l/CD0197-002,35c82d0a-aae9-5bd3-9f92-811fc9f18227,Black/Dark Smoke Grey/Smoke Grey/White,70,64.97,True,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/b032abc3-ec58-4857-a216-81b36a9f8fdd/image.jpg"
390,35c82d0a-aae9-5bd3-9f92-811fc9f18227ec3c39df-06ea-5cf0-aa45-f776888ab794,35c82d0a-aae9-5bd3-9f92-811fc9f18227,c4d8291f-2480-3a2d-a1a2-127e5addd148,127e5addd148,2,Nike Flex Control 4,Men's Workout Shoes,hiit,FOOTWEAR,USD,70,64.97,True,Black/Dark Smoke Grey/Smoke Grey/White,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","Emphasizing lightweight comfort and stability, the Nike Flex Control 4 is tailored to explosive workouts. Its lightweight, flexible upper has a midfoot strap for stability, while the sole has deep flex grooves to let your foot move naturally.",4.5,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/flex-control-4-mens-workout-shoes-14Z62l/CD0197-002,ec3c39df-06ea-5cf0-aa45-f776888ab794,White/Smoke Grey/Black,70,64.97,True,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/1d55c75b-d673-4fe5-bd3d-c6e7f8507808/image.jpg"
391,35c82d0a-aae9-5bd3-9f92-811fc9f182277e4c1be0-88ec-5bd2-9f59-cff6cb62b6ea,35c82d0a-aae9-5bd3-9f92-811fc9f18227,c4d8291f-2480-3a2d-a1a2-127e5addd148,127e5addd148,3,Nike Flex Control 4,Men's Workout Shoes,hiit,FOOTWEAR,USD,70,64.97,True,Black/Dark Smoke Grey/Smoke Grey/White,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","Emphasizing lightweight comfort and stability, the Nike Flex Control 4 is tailored to explosive workouts. Its lightweight, flexible upper has a midfoot strap for stability, while the sole has deep flex grooves to let your foot move naturally.",4.5,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/flex-control-4-mens-workout-shoes-14Z62l/CD0197-002,7e4c1be0-88ec-5bd2-9f59-cff6cb62b6ea,Midnight Navy/Black/White/Metallic Silver,70,64.97,True,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/299066a9-d8b1-4ade-8da9-d7bd750e44fc/image.jpg"
392,35c82d0a-aae9-5bd3-9f92-811fc9f1822745b64f1d-d63e-5850-b8c4-47c8ec09ddca,35c82d0a-aae9-5bd3-9f92-811fc9f18227,c4d8291f-2480-3a2d-a1a2-127e5addd148,127e5addd148,4,Nike Flex Control 4,Men's Workout Shoes,hiit,FOOTWEAR,USD,70,64.97,True,Black/Dark Smoke Grey/Smoke Grey/White,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","Emphasizing lightweight comfort and stability, the Nike Flex Control 4 is tailored to explosive workouts. Its lightweight, flexible upper has a midfoot strap for stability, while the sole has deep flex grooves to let your foot move naturally.",4.5,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/flex-control-4-mens-workout-shoes-14Z62l/CD0197-002,45b64f1d-d63e-5850-b8c4-47c8ec09ddca,Light Smoke Grey/Smoke Grey/Dark Smoke Grey/Black,70,64.97,True,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/71e7d7f9-88b1-48ff-8ad7-a7b699cf869c/image.jpg"
393,1a631144-6da7-50df-b57a-5d73ac4090c01a631144-6da7-50df-b57a-5d73ac4090c0,1a631144-6da7-50df-b57a-5d73ac4090c0,9a5b486b-c8f3-4316-8d7f-c26f4742dde4,c26f4742dde4,1,Nike SuperRep Go 3 Next Nature Flyknit,Men's Workout Shoes,hiit,FOOTWEAR,USD,100,79.97,True,Black/Anthracite/White/Pure Platinum,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","The new Nike SuperRep Go 3 Flyknit Shoe is a radical design story rooted in sustainability and innovation.The zoned Flyknit construction wraps your foot in 360 degrees of comfort and support. A finely ground, reclaimed foam midsole gives you responsive cushioning for high-impact training. The lightweight, packable design lets you keep them close, no matter where your next workout takes you.",4.2,False,False,True,False,False,False,False,False,False,False,False,False,True,IN_STOCK,,https://www.nike.com/t/superrep-go-3-next-nature-flyknit-mens-workout-shoes-9BPXdD/DH3394-010,1a631144-6da7-50df-b57a-5d73ac4090c0,Black/Anthracite/White/Pure Platinum,100,79.97,True,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/029cab7f-8f28-4a33-b09c-536a47607f03/image.jpg"
394,1a631144-6da7-50df-b57a-5d73ac4090c0b0097553-185d-5401-8138-f50ca09dc0f4,1a631144-6da7-50df-b57a-5d73ac4090c0,9a5b486b-c8f3-4316-8d7f-c26f4742dde4,c26f4742dde4,2,Nike SuperRep Go 3 Next Nature Flyknit,Men's Workout Shoes,hiit,FOOTWEAR,USD,100,79.97,True,Black/Anthracite/White/Pure Platinum,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","The new Nike SuperRep Go 3 Flyknit Shoe is a radical design story rooted in sustainability and innovation.The zoned Flyknit construction wraps your foot in 360 degrees of comfort and support. A finely ground, reclaimed foam midsole gives you responsive cushioning for high-impact training. The lightweight, packable design lets you keep them close, no matter where your next workout takes you.",4.2,False,False,True,False,False,False,False,False,False,False,False,False,True,IN_STOCK,,https://www.nike.com/t/superrep-go-3-next-nature-flyknit-mens-workout-shoes-9BPXdD/DH3394-010,b0097553-185d-5401-8138-f50ca09dc0f4,Team Red/Cave Purple/Blackened Blue/Bright Crimson,100,70.97,True,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/0269de29-4aaf-4850-9c4e-29601b419bf1/image.jpg"
395,1a631144-6da7-50df-b57a-5d73ac4090c0656fd0a9-af26-58b2-ab22-1b37a9e547c1,1a631144-6da7-50df-b57a-5d73ac4090c0,9a5b486b-c8f3-4316-8d7f-c26f4742dde4,c26f4742dde4,3,Nike SuperRep Go 3 Next Nature Flyknit,Men's Workout Shoes,hiit,FOOTWEAR,USD,100,79.97,True,Black/Anthracite/White/Pure Platinum,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","The new Nike SuperRep Go 3 Flyknit Shoe is a radical design story rooted in sustainability and innovation.The zoned Flyknit construction wraps your foot in 360 degrees of comfort and support. A finely ground, reclaimed foam midsole gives you responsive cushioning for high-impact training. The lightweight, packable design lets you keep them close, no matter where your next workout takes you.",4.2,False,False,True,False,False,False,False,False,False,False,False,False,True,IN_STOCK,,https://www.nike.com/t/superrep-go-3-next-nature-flyknit-mens-workout-shoes-9BPXdD/DH3394-010,656fd0a9-af26-58b2-ab22-1b37a9e547c1,Game Royal/Baltic Blue/Black/Picante Red,100,79.97,True,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/a3990db8-a573-445c-b499-8b5fe510c692/image.jpg"
396,1a631144-6da7-50df-b57a-5d73ac4090c00205eb9e-af19-5103-88e5-e78395641b97,1a631144-6da7-50df-b57a-5d73ac4090c0,9a5b486b-c8f3-4316-8d7f-c26f4742dde4,c26f4742dde4,4,Nike SuperRep Go 3 Next Nature Flyknit,Men's Workout Shoes,hiit,FOOTWEAR,USD,100,79.97,True,Black/Anthracite/White/Pure Platinum,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","The new Nike SuperRep Go 3 Flyknit Shoe is a radical design story rooted in sustainability and innovation.The zoned Flyknit construction wraps your foot in 360 degrees of comfort and support. A finely ground, reclaimed foam midsole gives you responsive cushioning for high-impact training. The lightweight, packable design lets you keep them close, no matter where your next workout takes you.",4.2,False,False,True,False,False,False,False,False,False,False,False,False,True,IN_STOCK,,https://www.nike.com/t/superrep-go-3-next-nature-flyknit-mens-workout-shoes-9BPXdD/DH3394-010,0205eb9e-af19-5103-88e5-e78395641b97,Photon Dust/Sail/Blue Lightning/Anthracite,100,79.97,True,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/3c430496-e334-422a-b1f4-8ef641164ff1/image.jpg"
397,1a631144-6da7-50df-b57a-5d73ac4090c074f55179-8e49-5db5-afb5-9365722760de,1a631144-6da7-50df-b57a-5d73ac4090c0,9a5b486b-c8f3-4316-8d7f-c26f4742dde4,c26f4742dde4,5,Nike SuperRep Go 3 Next Nature Flyknit,Men's Workout Shoes,hiit,FOOTWEAR,USD,100,79.97,True,Black/Anthracite/White/Pure Platinum,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","The new Nike SuperRep Go 3 Flyknit Shoe is a radical design story rooted in sustainability and innovation.The zoned Flyknit construction wraps your foot in 360 degrees of comfort and support. A finely ground, reclaimed foam midsole gives you responsive cushioning for high-impact training. The lightweight, packable design lets you keep them close, no matter where your next workout takes you.",4.2,False,False,True,False,False,False,False,False,False,False,False,False,True,IN_STOCK,,https://www.nike.com/t/superrep-go-3-next-nature-flyknit-mens-workout-shoes-9BPXdD/DH3394-010,74f55179-8e49-5db5-afb5-9365722760de,Anthracite/Black/Cool Grey/White,100,79.97,True,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/9fe9859c-77ea-4e5d-b546-6b21073c0def/image.jpg"
398,bd1cd8a4-a845-5a82-adba-1955716cab53bd1cd8a4-a845-5a82-adba-1955716cab53,bd1cd8a4-a845-5a82-adba-1955716cab53,9b71a3df-5ef1-4726-9d8a-514c0fd090eb,514c0fd090eb,1,Nike In-Season TR 13,Men's Workout Shoes,hiit,FOOTWEAR,USD,85,85.0,False,Pure Platinum/White/University Red/Black,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","When time is of the essence, but your workout can’t wait any longer, ride with the Nike In-Season TR 13. It offers versatility, the kind that can carry you from a hard-hitting HIIT class to the treadmill and turn a squeezed-in gym session into sweat-soaked satisfaction. Whether you’re moving laterally or deepening your cardio base by reeling in a few miles in front of you, the energy return helps you reap what you sow.",4,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/in-season-tr-13-mens-workout-shoes-ZTJnXG/DZ9360-007,bd1cd8a4-a845-5a82-adba-1955716cab53,Pure Platinum/White/University Red/Black,85,85.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/ca79d356-421f-4a96-a823-b695f15c7a34/image.jpg"
399,bd1cd8a4-a845-5a82-adba-1955716cab531a8e30da-9e0b-5b57-b1db-9ee53b98a1b1,bd1cd8a4-a845-5a82-adba-1955716cab53,9b71a3df-5ef1-4726-9d8a-514c0fd090eb,514c0fd090eb,2,Nike In-Season TR 13,Men's Workout Shoes,hiit,FOOTWEAR,USD,85,85.0,False,Pure Platinum/White/University Red/Black,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","When time is of the essence, but your workout can’t wait any longer, ride with the Nike In-Season TR 13. It offers versatility, the kind that can carry you from a hard-hitting HIIT class to the treadmill and turn a squeezed-in gym session into sweat-soaked satisfaction. Whether you’re moving laterally or deepening your cardio base by reeling in a few miles in front of you, the energy return helps you reap what you sow.",4,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/in-season-tr-13-mens-workout-shoes-ZTJnXG/DZ9360-007,1a8e30da-9e0b-5b57-b1db-9ee53b98a1b1,Obsidian/Bright Crimson/White,80,63.97,True,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/c89ed159-7f6d-4e17-849d-588c5cc611bf/image.jpg"
400,bd1cd8a4-a845-5a82-adba-1955716cab5350b0584e-b87d-5d7d-b357-d37370f770de,bd1cd8a4-a845-5a82-adba-1955716cab53,9b71a3df-5ef1-4726-9d8a-514c0fd090eb,514c0fd090eb,3,Nike In-Season TR 13,Men's Workout Shoes,hiit,FOOTWEAR,USD,85,85.0,False,Pure Platinum/White/University Red/Black,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","When time is of the essence, but your workout can’t wait any longer, ride with the Nike In-Season TR 13. It offers versatility, the kind that can carry you from a hard-hitting HIIT class to the treadmill and turn a squeezed-in gym session into sweat-soaked satisfaction. Whether you’re moving laterally or deepening your cardio base by reeling in a few miles in front of you, the energy return helps you reap what you sow.",4,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/in-season-tr-13-mens-workout-shoes-ZTJnXG/DZ9360-007,50b0584e-b87d-5d7d-b357-d37370f770de,Black/Clear Jade/White,85,85.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/cf669aef-c9cd-443e-946f-54e1802a79f0/image.jpg"
401,bd1cd8a4-a845-5a82-adba-1955716cab53fc54c182-7a61-595d-b097-9d469941640b,bd1cd8a4-a845-5a82-adba-1955716cab53,9b71a3df-5ef1-4726-9d8a-514c0fd090eb,514c0fd090eb,4,Nike In-Season TR 13,Men's Workout Shoes,hiit,FOOTWEAR,USD,85,85.0,False,Pure Platinum/White/University Red/Black,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","When time is of the essence, but your workout can’t wait any longer, ride with the Nike In-Season TR 13. It offers versatility, the kind that can carry you from a hard-hitting HIIT class to the treadmill and turn a squeezed-in gym session into sweat-soaked satisfaction. Whether you’re moving laterally or deepening your cardio base by reeling in a few miles in front of you, the energy return helps you reap what you sow.",4,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/in-season-tr-13-mens-workout-shoes-ZTJnXG/DZ9360-007,fc54c182-7a61-595d-b097-9d469941640b,Obsidian/White/Racer Blue/Sundial,80,63.97,True,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/69abb652-0e73-4a86-90bf-02ec7f792470/image.jpg"
402,bd1cd8a4-a845-5a82-adba-1955716cab5302d802da-c92d-5e28-b8d8-2b428135226f,bd1cd8a4-a845-5a82-adba-1955716cab53,9b71a3df-5ef1-4726-9d8a-514c0fd090eb,514c0fd090eb,5,Nike In-Season TR 13,Men's Workout Shoes,hiit,FOOTWEAR,USD,85,85.0,False,Pure Platinum/White/University Red/Black,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","When time is of the essence, but your workout can’t wait any longer, ride with the Nike In-Season TR 13. It offers versatility, the kind that can carry you from a hard-hitting HIIT class to the treadmill and turn a squeezed-in gym session into sweat-soaked satisfaction. Whether you’re moving laterally or deepening your cardio base by reeling in a few miles in front of you, the energy return helps you reap what you sow.",4,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/in-season-tr-13-mens-workout-shoes-ZTJnXG/DZ9360-007,02d802da-c92d-5e28-b8d8-2b428135226f,Light Silver/Summit White/Bright Mandarin/Iron Grey,80,63.97,True,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/ce417036-b4fa-426c-8be8-a0573e228927/image.jpg"
